commit_id,author_id,author_experience_years,commit_date,files_modified,lines_added,lines_deleted,modules_affected_count,modules_affected,code_churn_ratio,is_hotspot_module,historical_bug_frequency,regression_time_hours,failure_probability_true,test_failed,test_fail_count
commit_003910,author_38,3.07,2024-06-26 02:00:00,16,101,2662,9,"SPI_Interface,Clock_Domain,AHB_Controller,GPIO_Controller,Cache_L2,Interconnect,Memory_Controller,UART_Controller,I2C_Interface",0.3559,1,39,12.06,1.0,1,2
commit_003911,author_20,8.61,2024-09-11 02:00:00,25,1760,505,13,"UART_Controller,Memory_Controller,SPI_Interface,AHB_Controller,Reset_Logic,Cache_L1,Clock_Domain,I2C_Interface,Control_Unit,GPIO_Controller,Data_Path,Register_File,ALU",0.3118,1,42,13.62,1.0,1,2
commit_003912,author_3,4.5,2024-04-01 23:00:00,44,1122,2947,6,"Interconnect,ALU,Data_Path,Memory_Controller,GPIO_Controller,Reset_Logic",0.4487,1,11,11.49,0.7224,1,6
commit_003913,author_29,9.3,2024-05-10 18:00:00,47,3770,1461,8,"Cache_L1,GPIO_Controller,Memory_Controller,ALU,I2C_Interface,SPI_Interface,Control_Unit,AHB_Controller",0.5113,1,37,13.11,1.0,1,4
commit_003914,author_9,7.18,2024-01-15 01:00:00,4,1462,496,13,"ALU,Cache_L2,SPI_Interface,Reset_Logic,GPIO_Controller,Control_Unit,UART_Controller,Clock_Domain,Register_File,Memory_Controller,Cache_L1,Interconnect,AHB_Controller",0.2814,1,62,13.31,1.0,1,2
commit_003915,author_27,4.57,2024-09-03 14:00:00,12,1708,2300,3,"Memory_Controller,Clock_Domain,AHB_Controller",0.4449,1,15,9.95,0.7566,0,0
commit_003916,author_19,3.82,2024-09-26 17:00:00,47,2567,1881,10,"AHB_Controller,Memory_Controller,Reset_Logic,SPI_Interface,ALU,Clock_Domain,Cache_L2,I2C_Interface,Control_Unit,Cache_L1",0.4708,1,40,13.71,1.0,1,3
commit_003917,author_48,6.56,2024-11-06 18:00:00,32,1883,1216,12,"I2C_Interface,ALU,Cache_L1,AHB_Controller,Control_Unit,GPIO_Controller,Reset_Logic,Cache_L2,Clock_Domain,Interconnect,SPI_Interface,Data_Path",0.3826,1,23,13.83,0.9896,1,3
commit_003918,author_6,6.43,2024-11-29 21:00:00,9,4163,1962,12,"Data_Path,GPIO_Controller,Clock_Domain,Memory_Controller,Interconnect,I2C_Interface,SPI_Interface,Control_Unit,Register_File,ALU,Cache_L2,Reset_Logic",0.5506,1,33,15.51,1.0,1,2
commit_003919,author_48,8.4,2024-10-25 23:00:00,28,4918,802,11,"Reset_Logic,Register_File,Memory_Controller,Cache_L2,Interconnect,Control_Unit,I2C_Interface,GPIO_Controller,SPI_Interface,Data_Path,ALU",0.5336,1,37,14.84,1.0,1,2
commit_003920,author_35,0.0,2024-06-01 09:00:00,48,4938,88,13,"I2C_Interface,Control_Unit,SPI_Interface,GPIO_Controller,Cache_L1,AHB_Controller,ALU,Clock_Domain,Memory_Controller,Reset_Logic,UART_Controller,Interconnect,Register_File",0.5013,1,45,15.51,1.0,1,1
commit_003921,author_21,0.0,2024-08-21 04:00:00,29,577,2957,2,"UART_Controller,Interconnect",0.4141,1,6,9.14,0.5306,1,3
commit_003922,author_33,14.26,2024-02-27 16:00:00,8,593,832,13,"SPI_Interface,UART_Controller,GPIO_Controller,Control_Unit,Cache_L2,ALU,Memory_Controller,AHB_Controller,Reset_Logic,I2C_Interface,Data_Path,Cache_L1,Register_File",0.2218,1,39,12.72,1.0,1,2
commit_003923,author_16,12.59,2024-03-14 00:00:00,15,3245,2179,11,"Register_File,Control_Unit,GPIO_Controller,Reset_Logic,Interconnect,UART_Controller,Cache_L2,Memory_Controller,Data_Path,ALU,Cache_L1",0.5203,1,29,14.7,1.0,1,3
commit_003924,author_26,5.3,2024-04-05 17:00:00,2,3035,2961,6,"AHB_Controller,Register_File,ALU,GPIO_Controller,I2C_Interface,Cache_L2",0.5453,1,21,12.45,0.9387,1,1
commit_003925,author_38,12.62,2024-05-04 17:00:00,43,2901,1902,14,"Control_Unit,Memory_Controller,SPI_Interface,I2C_Interface,Register_File,ALU,AHB_Controller,Data_Path,Clock_Domain,UART_Controller,Cache_L1,Cache_L2,Reset_Logic,Interconnect",0.49,1,55,15.9,1.0,1,6
commit_003926,author_4,12.77,2024-11-15 15:00:00,45,1121,1600,1,SPI_Interface,0.3524,0,2,8.02,0.1718,1,7
commit_003927,author_23,18.53,2024-05-14 15:00:00,8,1591,2889,2,"Control_Unit,Interconnect",0.4726,1,10,9.73,0.6017,0,0
commit_003928,author_12,0.0,2024-02-07 15:00:00,35,686,1016,12,"SPI_Interface,Register_File,Clock_Domain,Reset_Logic,UART_Controller,GPIO_Controller,I2C_Interface,Cache_L2,Interconnect,Cache_L1,Data_Path,ALU",0.254,1,28,12.54,1.0,1,5
commit_003929,author_3,11.75,2024-11-03 07:00:00,34,4715,2016,5,"GPIO_Controller,Interconnect,UART_Controller,I2C_Interface,SPI_Interface",0.5738,1,19,12.24,0.866,1,5
commit_003930,author_30,7.68,2024-12-09 14:00:00,12,3740,444,14,"Clock_Domain,Interconnect,Reset_Logic,I2C_Interface,Cache_L1,SPI_Interface,Memory_Controller,AHB_Controller,Register_File,Control_Unit,Cache_L2,GPIO_Controller,UART_Controller,Data_Path",0.4556,1,46,15.56,1.0,1,2
commit_003931,author_2,9.51,2024-07-30 20:00:00,5,3226,514,10,"Control_Unit,GPIO_Controller,Memory_Controller,Clock_Domain,Cache_L1,ALU,Data_Path,UART_Controller,Register_File,Cache_L2",0.4279,1,46,13.28,1.0,1,3
commit_003932,author_32,8.55,2024-01-11 15:00:00,30,271,1002,5,"Reset_Logic,ALU,Memory_Controller,AHB_Controller,Clock_Domain",0.2029,1,19,8.53,0.8894,1,6
commit_003933,author_27,9.86,2024-11-26 01:00:00,22,3796,1,8,"Memory_Controller,Interconnect,Data_Path,ALU,UART_Controller,Cache_L1,GPIO_Controller,I2C_Interface",0.4316,1,28,12.32,1.0,1,7
commit_003934,author_20,13.38,2024-12-05 16:00:00,23,2558,177,5,"AHB_Controller,UART_Controller,ALU,I2C_Interface,Interconnect",0.3536,1,16,10.04,0.7473,1,4
commit_003935,author_6,0.67,2024-03-19 11:00:00,45,1327,626,7,"GPIO_Controller,AHB_Controller,Memory_Controller,Interconnect,Control_Unit,SPI_Interface,Clock_Domain",0.2809,1,17,10.31,0.9017,1,7
commit_003936,author_11,12.06,2024-08-10 18:00:00,13,4353,76,1,Control_Unit,0.4697,0,4,9.2,0.2882,0,0
commit_003937,author_45,10.59,2024-07-13 17:00:00,31,20,2257,15,"SPI_Interface,ALU,Cache_L2,AHB_Controller,Control_Unit,GPIO_Controller,Cache_L1,Clock_Domain,Data_Path,I2C_Interface,Register_File,Reset_Logic,Interconnect,Memory_Controller,UART_Controller",0.3129,1,60,14.63,1.0,1,1
commit_003938,author_41,0.02,2024-02-08 22:00:00,3,1495,2396,11,"ALU,GPIO_Controller,Cache_L2,Interconnect,Memory_Controller,Control_Unit,I2C_Interface,Cache_L1,UART_Controller,Clock_Domain,Reset_Logic",0.4376,1,29,13.88,1.0,1,2
commit_003939,author_30,10.28,2024-01-16 05:00:00,4,1335,470,2,"ALU,Clock_Domain",0.2652,0,7,7.65,0.2957,0,0
commit_003940,author_7,7.68,2024-05-10 19:00:00,23,4725,1561,6,"AHB_Controller,Memory_Controller,Interconnect,Data_Path,ALU,Cache_L2",0.557,1,29,12.57,1.0,1,1
commit_003941,author_6,15.48,2024-06-29 10:00:00,36,697,1,9,"Reset_Logic,Register_File,UART_Controller,Data_Path,Clock_Domain,Memory_Controller,Interconnect,I2C_Interface,Control_Unit",0.1225,1,32,9.72,1.0,1,3
commit_003942,author_39,10.2,2024-02-25 01:00:00,14,1907,2575,7,"Reset_Logic,Clock_Domain,Control_Unit,AHB_Controller,UART_Controller,Cache_L2,ALU",0.4727,1,23,12.23,1.0,1,2
commit_003943,author_49,5.78,2024-11-10 05:00:00,24,3418,391,5,"ALU,Cache_L2,UART_Controller,Cache_L1,Register_File",0.4324,0,14,10.82,0.5985,0,0
commit_003944,author_44,7.03,2024-11-16 04:00:00,5,3033,2931,10,"ALU,AHB_Controller,GPIO_Controller,UART_Controller,Register_File,Cache_L2,Data_Path,Cache_L1,Control_Unit,Clock_Domain",0.544,1,42,14.44,1.0,1,4
commit_003945,author_43,7.93,2024-04-15 16:00:00,41,3768,2782,15,"Cache_L2,Memory_Controller,Clock_Domain,Register_File,ALU,GPIO_Controller,I2C_Interface,Interconnect,SPI_Interface,AHB_Controller,Control_Unit,UART_Controller,Data_Path,Reset_Logic,Cache_L1",0.5671,1,48,17.17,1.0,1,2
commit_003946,author_48,13.79,2024-10-01 10:00:00,7,2847,2124,15,"SPI_Interface,I2C_Interface,Cache_L2,AHB_Controller,UART_Controller,Register_File,Cache_L1,Interconnect,Reset_Logic,Clock_Domain,Control_Unit,ALU,Data_Path,Memory_Controller,GPIO_Controller",0.4985,1,52,16.49,1.0,1,1
commit_003947,author_16,7.23,2024-09-06 12:00:00,24,1634,924,6,"Clock_Domain,Cache_L2,Interconnect,ALU,SPI_Interface,Cache_L1",0.3384,1,27,10.38,1.0,1,4
commit_003948,author_28,11.52,2024-03-22 20:00:00,12,4081,755,6,"Memory_Controller,Clock_Domain,Data_Path,Reset_Logic,SPI_Interface,Register_File",0.4917,1,10,11.92,0.6859,1,1
commit_003949,author_40,5.63,2024-07-31 08:00:00,6,1585,2621,9,"ALU,UART_Controller,Cache_L1,Data_Path,Memory_Controller,Interconnect,Reset_Logic,Register_File,GPIO_Controller",0.4569,1,31,13.07,1.0,1,4
commit_003950,author_49,6.89,2024-08-04 05:00:00,47,1149,181,7,"Interconnect,Cache_L1,Data_Path,Reset_Logic,Clock_Domain,I2C_Interface,Register_File",0.2101,1,23,9.6,0.9523,1,7
commit_003951,author_7,9.82,2024-07-03 02:00:00,10,1891,25,8,"Clock_Domain,I2C_Interface,Reset_Logic,SPI_Interface,ALU,AHB_Controller,Cache_L1,Cache_L2",0.277,1,16,10.77,0.7488,1,4
commit_003952,author_23,5.84,2024-09-09 21:00:00,47,567,1396,6,"I2C_Interface,Cache_L2,Register_File,Interconnect,AHB_Controller,Clock_Domain",0.2819,1,29,9.82,1.0,1,2
commit_003953,author_48,0.0,2024-08-15 12:00:00,36,2735,2678,2,"Reset_Logic,SPI_Interface",0.5198,0,7,10.2,0.4948,1,5
commit_003954,author_34,20.0,2024-01-21 15:00:00,11,3096,376,14,"Register_File,AHB_Controller,GPIO_Controller,Control_Unit,Reset_Logic,Clock_Domain,UART_Controller,Memory_Controller,ALU,SPI_Interface,Cache_L2,Interconnect,Data_Path,Cache_L1",0.4098,1,45,15.1,1.0,1,5
commit_003955,author_19,6.32,2024-03-30 18:00:00,45,4860,2598,14,"Register_File,Cache_L1,ALU,UART_Controller,Control_Unit,SPI_Interface,I2C_Interface,Interconnect,Clock_Domain,Data_Path,Reset_Logic,Cache_L2,Memory_Controller,AHB_Controller",0.5987,1,46,16.99,1.0,1,2
commit_003956,author_28,1.53,2024-07-11 17:00:00,27,1884,1452,13,"GPIO_Controller,AHB_Controller,Clock_Domain,Data_Path,Reset_Logic,UART_Controller,Interconnect,Cache_L1,Cache_L2,Control_Unit,ALU,I2C_Interface,SPI_Interface",0.4002,1,45,14.5,1.0,1,4
commit_003957,author_43,3.24,2024-11-08 07:00:00,46,1088,2664,6,"Register_File,GPIO_Controller,Reset_Logic,Cache_L2,Control_Unit,SPI_Interface",0.4287,0,11,11.29,0.4774,0,0
commit_003958,author_36,2.67,2024-08-28 01:00:00,16,3419,675,9,"Reset_Logic,SPI_Interface,ALU,Clock_Domain,Data_Path,AHB_Controller,Memory_Controller,Cache_L1,I2C_Interface",0.4502,1,27,13.0,1.0,1,3
commit_003959,author_17,14.14,2024-01-17 15:00:00,26,1469,2898,11,"Control_Unit,Cache_L1,Register_File,ALU,GPIO_Controller,Cache_L2,Data_Path,AHB_Controller,Reset_Logic,I2C_Interface,Interconnect",0.4662,1,46,14.16,1.0,1,6
commit_003960,author_40,10.0,2024-05-31 22:00:00,47,432,1040,4,"Cache_L1,Clock_Domain,SPI_Interface,UART_Controller",0.2274,0,17,8.27,0.6099,1,7
commit_003961,author_2,7.56,2024-10-27 14:00:00,1,2052,864,3,"I2C_Interface,Cache_L1,Data_Path",0.3684,0,14,9.18,0.6123,0,0
commit_003962,author_24,6.51,2024-03-12 02:00:00,2,3674,1073,4,"UART_Controller,Control_Unit,ALU,Cache_L2",0.487,0,16,10.87,0.6295,1,2
commit_003963,author_26,0.0,2024-02-08 18:00:00,33,610,1122,5,"Cache_L2,Cache_L1,Register_File,AHB_Controller,SPI_Interface",0.2573,1,20,9.07,0.9391,1,2
commit_003964,author_48,10.26,2024-07-21 20:00:00,26,3995,2833,9,"Cache_L2,SPI_Interface,Clock_Domain,I2C_Interface,Interconnect,GPIO_Controller,ALU,UART_Controller,Memory_Controller",0.5773,1,26,14.27,1.0,1,5
commit_003965,author_37,12.47,2024-09-01 01:00:00,11,1329,1073,3,"Cache_L1,SPI_Interface,Cache_L2",0.3245,0,7,8.75,0.3283,0,0
commit_003966,author_32,3.3,2024-06-29 15:00:00,36,1941,1037,13,"I2C_Interface,Data_Path,UART_Controller,ALU,Register_File,GPIO_Controller,SPI_Interface,Interconnect,Clock_Domain,Cache_L2,Reset_Logic,AHB_Controller,Control_Unit",0.3733,1,34,14.23,1.0,1,5
commit_003967,author_13,7.91,2024-03-15 13:00:00,28,4556,59,6,"Control_Unit,UART_Controller,ALU,SPI_Interface,Clock_Domain,Cache_L1",0.48,0,22,11.8,0.8603,1,1
commit_003968,author_7,0.0,2024-12-27 04:00:00,48,3233,232,1,Cache_L2,0.4093,0,5,8.59,0.417,1,5
commit_003969,author_10,14.36,2024-07-10 01:00:00,3,2023,2623,7,"Reset_Logic,AHB_Controller,Cache_L1,Cache_L2,I2C_Interface,UART_Controller,Data_Path",0.4817,1,26,12.32,1.0,1,1
commit_003970,author_9,7.43,2024-11-20 19:00:00,29,4833,914,10,"Data_Path,Memory_Controller,Control_Unit,Reset_Logic,ALU,AHB_Controller,SPI_Interface,I2C_Interface,Cache_L1,Register_File",0.5348,1,37,14.35,1.0,1,7
commit_003971,author_22,8.29,2024-09-07 06:00:00,38,1757,169,12,"Memory_Controller,Reset_Logic,Cache_L1,Interconnect,Data_Path,Cache_L2,UART_Controller,Clock_Domain,AHB_Controller,SPI_Interface,GPIO_Controller,Register_File",0.2781,1,36,12.78,1.0,1,7
commit_003972,author_46,12.12,2024-03-30 14:00:00,28,172,99,12,"Interconnect,UART_Controller,I2C_Interface,Cache_L1,AHB_Controller,Control_Unit,ALU,Register_File,Reset_Logic,Clock_Domain,Memory_Controller,Data_Path",0.0514,1,31,10.51,1.0,1,7
commit_003973,author_27,0.86,2024-11-30 18:00:00,46,1805,543,2,"Control_Unit,GPIO_Controller",0.3195,0,6,8.2,0.3784,1,2
commit_003974,author_14,2.76,2024-05-23 11:00:00,12,52,1321,14,"Register_File,UART_Controller,ALU,Cache_L2,Clock_Domain,Control_Unit,SPI_Interface,Cache_L1,Reset_Logic,Interconnect,GPIO_Controller,Memory_Controller,I2C_Interface,Data_Path",0.2154,1,56,13.15,1.0,1,2
commit_003975,author_38,0.0,2024-05-07 17:00:00,34,4820,413,10,"Memory_Controller,Clock_Domain,Register_File,Reset_Logic,AHB_Controller,SPI_Interface,Cache_L1,Data_Path,I2C_Interface,Cache_L2",0.5114,1,37,14.11,1.0,1,7
commit_003976,author_11,11.39,2024-02-16 05:00:00,44,4204,653,9,"ALU,Cache_L2,SPI_Interface,GPIO_Controller,Reset_Logic,Interconnect,Data_Path,I2C_Interface,Control_Unit",0.4927,1,27,13.43,1.0,1,4
commit_003977,author_22,14.79,2024-05-27 20:00:00,45,4718,1246,5,"Clock_Domain,Control_Unit,Memory_Controller,Register_File,UART_Controller",0.544,1,15,11.94,0.7666,1,4
commit_003978,author_8,2.12,2024-01-18 23:00:00,41,3744,659,8,"Register_File,Cache_L1,AHB_Controller,Interconnect,I2C_Interface,UART_Controller,Cache_L2,Memory_Controller",0.4683,1,31,12.68,1.0,1,4
commit_003979,author_15,1.48,2024-01-21 16:00:00,34,4539,2995,12,"SPI_Interface,GPIO_Controller,I2C_Interface,Register_File,AHB_Controller,Control_Unit,Cache_L2,Interconnect,Clock_Domain,Data_Path,Memory_Controller,Reset_Logic",0.6011,1,49,16.01,1.0,1,4
commit_003980,author_40,11.31,2024-11-21 04:00:00,18,679,2365,15,"Cache_L2,ALU,Memory_Controller,UART_Controller,Clock_Domain,Interconnect,Register_File,AHB_Controller,Data_Path,GPIO_Controller,Reset_Logic,Cache_L1,SPI_Interface,Control_Unit,I2C_Interface",0.3784,1,29,15.28,1.0,1,7
commit_003981,author_46,10.44,2024-01-13 15:00:00,5,2471,1108,2,"AHB_Controller,I2C_Interface",0.4172,1,5,9.17,0.4348,1,3
commit_003982,author_10,9.26,2024-04-27 23:00:00,36,3182,2439,3,"AHB_Controller,Interconnect,SPI_Interface",0.5292,1,15,10.79,0.7338,1,3
commit_003983,author_6,5.04,2024-04-16 22:00:00,50,163,302,5,"GPIO_Controller,Memory_Controller,Interconnect,I2C_Interface,ALU",0.0851,1,12,7.35,0.7444,1,6
commit_003984,author_16,4.69,2024-08-08 17:00:00,1,3473,2669,9,"I2C_Interface,Data_Path,GPIO_Controller,AHB_Controller,Cache_L1,Cache_L2,Reset_Logic,Memory_Controller,Clock_Domain",0.5512,1,32,14.01,1.0,1,4
commit_003985,author_40,1.37,2024-12-18 07:00:00,48,3524,1260,13,"UART_Controller,Control_Unit,Register_File,Memory_Controller,Clock_Domain,GPIO_Controller,SPI_Interface,AHB_Controller,Reset_Logic,Data_Path,I2C_Interface,Interconnect,Cache_L1",0.489,1,40,15.39,1.0,1,3
commit_003986,author_4,8.34,2024-10-23 05:00:00,12,183,2281,1,Clock_Domain,0.3301,0,9,7.8,0.4642,1,1
commit_003987,author_39,7.5,2024-07-12 04:00:00,36,1253,2861,8,"Memory_Controller,Control_Unit,Register_File,AHB_Controller,Cache_L1,ALU,Reset_Logic,Cache_L2",0.4514,1,25,12.51,1.0,1,7
commit_003988,author_4,6.85,2024-10-29 21:00:00,34,3095,2403,7,"Interconnect,SPI_Interface,Reset_Logic,Data_Path,Control_Unit,Register_File,GPIO_Controller",0.5237,1,17,12.74,0.9885,1,3
commit_003989,author_32,7.3,2024-08-09 13:00:00,15,2141,802,11,"Register_File,SPI_Interface,Interconnect,Reset_Logic,AHB_Controller,I2C_Interface,UART_Controller,Memory_Controller,Cache_L1,Data_Path,Clock_Domain",0.3705,1,41,13.21,1.0,1,5
commit_003990,author_29,8.47,2024-04-30 03:00:00,25,1411,1477,13,"Reset_Logic,Cache_L2,Data_Path,GPIO_Controller,I2C_Interface,ALU,UART_Controller,Cache_L1,Clock_Domain,Memory_Controller,SPI_Interface,Interconnect,Register_File",0.3661,1,54,14.16,1.0,1,7
commit_003991,author_8,8.61,2024-07-15 15:00:00,15,4806,676,8,"GPIO_Controller,UART_Controller,Cache_L1,AHB_Controller,ALU,Cache_L2,Interconnect,SPI_Interface",0.523,1,30,13.23,1.0,1,2
commit_003992,author_21,11.05,2024-02-01 09:00:00,30,2702,437,12,"SPI_Interface,UART_Controller,ALU,Data_Path,Cache_L1,Memory_Controller,Control_Unit,Clock_Domain,Reset_Logic,Register_File,I2C_Interface,Interconnect",0.3857,1,34,13.86,1.0,1,5
commit_003993,author_13,18.18,2024-07-14 14:00:00,31,3431,1780,14,"Memory_Controller,Data_Path,GPIO_Controller,UART_Controller,Clock_Domain,Control_Unit,ALU,AHB_Controller,Cache_L2,Interconnect,Register_File,SPI_Interface,Cache_L1,Reset_Logic",0.5103,1,46,16.1,1.0,1,7
commit_003994,author_29,8.0,2024-07-03 19:00:00,18,1341,1972,14,"I2C_Interface,Memory_Controller,GPIO_Controller,Clock_Domain,AHB_Controller,Data_Path,Reset_Logic,Control_Unit,Register_File,UART_Controller,Cache_L2,Cache_L1,SPI_Interface,Interconnect",0.3985,1,49,14.99,1.0,1,1
commit_003995,author_42,12.04,2024-11-03 05:00:00,44,1180,2377,6,"Interconnect,I2C_Interface,Register_File,Cache_L2,Control_Unit,SPI_Interface",0.4157,1,21,11.16,0.9549,1,5
commit_003996,author_11,2.84,2024-07-09 06:00:00,26,4037,395,1,I2C_Interface,0.4699,0,2,9.2,0.2882,1,4
commit_003997,author_8,13.27,2024-10-21 08:00:00,19,2599,862,7,"UART_Controller,ALU,Register_File,SPI_Interface,Reset_Logic,I2C_Interface,Interconnect",0.4091,1,15,11.59,0.6708,0,0
commit_003998,author_17,6.13,2024-06-17 12:00:00,9,4195,2477,5,"Reset_Logic,Control_Unit,Interconnect,AHB_Controller,ALU",0.5716,1,26,12.22,1.0,1,6
commit_003999,author_19,11.43,2024-01-27 19:00:00,2,2710,2453,3,"Control_Unit,SPI_Interface,I2C_Interface",0.508,0,5,10.58,0.3355,1,3
commit_004000,author_23,5.88,2024-02-16 14:00:00,35,172,1352,4,"GPIO_Controller,Interconnect,Control_Unit,Register_File",0.2336,1,7,8.34,0.5896,1,1
commit_004001,author_38,7.59,2024-05-01 19:00:00,10,2337,1084,1,Data_Path,0.4062,0,4,8.56,0.2782,0,0
commit_004002,author_38,2.24,2024-04-05 06:00:00,7,2800,589,7,"GPIO_Controller,AHB_Controller,Reset_Logic,Cache_L2,SPI_Interface,Cache_L1,Control_Unit",0.404,1,29,11.54,1.0,1,4
commit_004003,author_22,2.11,2024-12-04 19:00:00,18,2460,2594,8,"Memory_Controller,Cache_L1,Register_File,Data_Path,Control_Unit,Clock_Domain,Reset_Logic,I2C_Interface",0.5027,1,31,13.03,1.0,1,4
commit_004004,author_1,11.71,2024-01-19 08:00:00,23,4409,2101,7,"Interconnect,GPIO_Controller,Register_File,Control_Unit,SPI_Interface,Reset_Logic,Clock_Domain",0.5656,1,23,13.16,1.0,1,3
commit_004005,author_8,4.63,2024-09-07 19:00:00,23,2846,209,10,"Cache_L2,Cache_L1,UART_Controller,ALU,Clock_Domain,Register_File,Data_Path,Interconnect,AHB_Controller,Control_Unit",0.3793,1,38,12.79,1.0,1,6
commit_004006,author_47,11.15,2024-01-01 13:00:00,27,3800,2238,3,"Reset_Logic,Clock_Domain,Register_File",0.547,0,6,10.97,0.3938,0,0
commit_004007,author_35,5.07,2024-05-25 07:00:00,20,901,2847,14,"Data_Path,SPI_Interface,I2C_Interface,AHB_Controller,Cache_L2,UART_Controller,Clock_Domain,ALU,GPIO_Controller,Memory_Controller,Interconnect,Cache_L1,Control_Unit,Reset_Logic",0.4284,1,51,15.28,1.0,1,4
commit_004008,author_33,16.39,2024-08-08 14:00:00,36,1941,2207,2,"Data_Path,UART_Controller",0.4534,0,3,9.53,0.222,0,0
commit_004009,author_18,20.0,2024-10-29 23:00:00,14,184,1185,1,Clock_Domain,0.2149,0,3,6.65,0.1484,0,0
commit_004010,author_29,0.0,2024-01-19 20:00:00,49,59,1935,9,"UART_Controller,Control_Unit,GPIO_Controller,AHB_Controller,Data_Path,Reset_Logic,I2C_Interface,Clock_Domain,Cache_L1",0.2851,1,24,11.35,1.0,1,7
commit_004011,author_7,11.16,2024-07-08 18:00:00,40,339,793,10,"GPIO_Controller,Cache_L2,Clock_Domain,Control_Unit,AHB_Controller,SPI_Interface,ALU,Memory_Controller,Register_File,Data_Path",0.1846,1,35,10.85,1.0,1,2
commit_004012,author_20,3.53,2024-07-12 16:00:00,36,1858,1808,12,"Cache_L2,Data_Path,Interconnect,Control_Unit,Memory_Controller,Clock_Domain,Reset_Logic,UART_Controller,GPIO_Controller,SPI_Interface,AHB_Controller,Cache_L1",0.423,1,43,14.23,1.0,1,2
commit_004013,author_46,9.82,2024-11-30 08:00:00,13,2933,844,11,"GPIO_Controller,ALU,AHB_Controller,UART_Controller,Register_File,Clock_Domain,SPI_Interface,Data_Path,Cache_L2,Reset_Logic,I2C_Interface",0.4303,1,37,13.8,1.0,1,1
commit_004014,author_49,10.67,2024-12-06 23:00:00,34,3625,1734,7,"ALU,Memory_Controller,Reset_Logic,Cache_L1,Control_Unit,Interconnect,Register_File",0.5173,1,24,12.67,1.0,1,5
commit_004015,author_41,16.27,2024-02-13 08:00:00,1,1504,1773,9,"ALU,Memory_Controller,UART_Controller,GPIO_Controller,I2C_Interface,Interconnect,SPI_Interface,Control_Unit,Clock_Domain",0.3959,1,30,12.46,1.0,1,5
commit_004016,author_46,10.87,2024-06-25 06:00:00,26,3345,905,6,"SPI_Interface,I2C_Interface,Cache_L1,Memory_Controller,Reset_Logic,GPIO_Controller",0.4595,1,14,11.59,0.8469,1,6
commit_004017,author_46,5.38,2024-05-29 08:00:00,28,755,593,3,"I2C_Interface,Clock_Domain,Reset_Logic",0.2124,0,12,7.62,0.4688,0,0
commit_004018,author_34,1.76,2024-04-18 16:00:00,36,3589,2368,1,Memory_Controller,0.5437,1,6,9.94,0.502,1,7
commit_004019,author_2,11.66,2024-01-10 18:00:00,2,4545,767,4,"Control_Unit,UART_Controller,Memory_Controller,Cache_L2",0.5151,1,16,11.15,0.7904,0,0
commit_004020,author_9,4.09,2024-01-05 14:00:00,35,2820,1639,12,"ALU,UART_Controller,Reset_Logic,Interconnect,GPIO_Controller,Register_File,Data_Path,Control_Unit,Clock_Domain,Cache_L2,AHB_Controller,Cache_L1",0.4714,1,40,14.71,1.0,1,3
commit_004021,author_43,14.93,2024-06-30 12:00:00,26,4029,972,10,"Memory_Controller,UART_Controller,Control_Unit,SPI_Interface,Data_Path,Clock_Domain,AHB_Controller,ALU,Cache_L1,Cache_L2",0.5,1,32,14.0,1.0,1,2
commit_004022,author_15,4.88,2024-02-27 16:00:00,34,141,2877,1,Reset_Logic,0.3764,0,5,8.26,0.3603,1,5
commit_004023,author_44,6.72,2024-07-30 16:00:00,10,782,2669,5,"Register_File,Control_Unit,SPI_Interface,Data_Path,Clock_Domain",0.4084,0,22,10.58,0.899,0,0
